name,arity_profile,avg_arity,max_arity,min_arity,n_edges_d,n_nodes_d,n_predicates,n_rules,n_shapes,predicate_profile,rule_profile,t_component,t_graph,t_graph_d,t_parse,t_shapes,t_terminate_graph_d,terminates_graph
\rules\program-456.res,[1-10],5.262962963,10,1,215145,80813,270,42533,8288, [200-400), [0-333333),101.35511,4296.1074,128645.47,1346.743,20032.137,148778.95, false
\rules\program-45.res,[1-5],3.006493506,5,1,519414,6418,154,162658,852, [5-200), [0-333333),39.163525,7536.899,2483.2283,3207.657,7527.7593,10050.151, false
\rules\program-460.res,[1-10],5.619402985,10,1,248037,99473,268,46395,9456, [200-400), [0-333333),125.42554,4878.4956,167097.75,1494.7902,20628.605,187851.78, false
\rules\program-463.res,[1-10],5.2578125,10,1,502578,167830,256,103066,8031, [200-400), [0-333333),196.19377,14279.143,249912.2,3094.0762,18264.324,268372.72, false
\rules\program-464.res,[1-10],5.552845528,10,1,344928,139382,369,66183,12732, [200-400), [0-333333),173.5003,6598.854,213710.06,1986.5497,28207.203,242090.77, false
\rules\program-465.res,[1-10],5.664259928,10,1,270538,110546,277,50848,10065, [200-400), [0-333333),138.7136,6118.4946,181558.25,1619.204,21858.182,203555.16, false
\rules\program-466.res,[1-10],5.526162791,10,1,348930,137406,344,67132,11761, [200-400), [0-333333),176.08046,7516.5127,210383.14,2085.6804,25328.793,235888.02, false
\rules\program-467.res,[1-10],5.462643678,10,1,1249624,408074,348,243425,11339, [200-400), [0-333333),435.65128,52780.31,491929.7,6771.391,25531.37,517896.72, false
\rules\program-468.res,[1-10],5.525606469,10,1,483188,181565,371,91571,12595, [200-400), [0-333333),204.85414,9856.694,215602.12,2777.073,27116.844,242923.83, false
\rules\program-46.res,[1-5],3.036842105,5,1,908482,7193,190,282136,1046, [5-200), [0-333333),61.02828,16808.863,4403.6235,5544.667,8909.697,13374.35, false
\rules\program-470.res,[1-10],5.612149533,10,1,465479,169596,214,89455,7628, [200-400), [0-333333),210.047,14101.582,287927,2824.4392,16590.97,304728.03, false
\rules\program-471.res,[1-10],5.476315789,10,1,21286,12165,380,4247,12892, [200-400), [0-333333),19.582844,2440.3218,24553.21,268.5684,28997.44,53570.234, false
\rules\program-472.res,[1-10],5.252459016,10,1,1032497,321221,305,210841,9335, [200-400), [0-333333),341.04633,33558.15,392027.72,5964.812,22142.16,414510.9, false
\rules\program-474.res,[1-10],5.510152284,10,1,543668,199100,394,103068,13142, [200-400), [0-333333),236.62004,13795.8125,324560.03,3122.3445,29516.648,354313.3, false
\rules\program-475.res,[1-10],5.508547009,10,1,94504,43562,234,18487,8002, [200-400), [0-333333),60.11377,2882.2344,66952.97,678.96484,18295.309,85308.39, false
\rules\program-476.res,[1-10],5.248756219,10,1,314961,111289,201,64848,6350, [200-400), [0-333333),154.71738,7633.789,172367.88,1972.4918,15236.234,187758.83, false
\rules\program-477.res,[1-10],5.559796438,10,1,561244,209408,393,106676,13624, [200-400), [0-333333),255.70279,13402.979,356795.8,3200.2068,29620.736,386672.25, false
\rules\program-478.res,[1-10],5.253164557,10,1,192625,71198,237,37533,7051, [200-400), [0-333333),92.24793,4136.6016,109011.97,1198.6329,17015.162,126119.38, false
\rules\program-47.res,[1-5],3.071942446,5,1,559061,6129,139,174748,806, [5-200), [0-333333),62.080833,8494.043,2844.5183,3492.5183,6755.6064,9662.205, false
\rules\program-480.res,[1-10],5.508305648,10,1,625103,229442,301,123472,10476, [200-400), [0-333333),266.0531,16802.135,342661.1,3575.2793,22341.477,365268.62, false
\rules\program-481.res,[1-10],5.596354167,10,1,620626,230916,384,118330,13585, [200-400), [0-333333),272.44525,14357.716,377030.22,3502.8804,28612.082,405914.75, false
\rules\program-483.res,[1-10],5.4,10,1,705745,238040,240,142745,8060, [200-400), [0-333333),303.87704,20441.94,358007.28,4170.9307,17671.967,375983.12, false
\rules\program-484.res,[1-10],5.353741497,10,1,1032356,332135,294,210712,9671, [200-400), [0-333333),337.1983,35620.06,491563.03,5911.4546,22312.922,514213.12, false
\rules\program-485.res,[1-10],5.518987342,10,1,867017,265115,237,162260,7833, [200-400), [0-333333),337.85446,33684.535,446268.25,4893.1074,17466.818,464072.9, false
\rules\program-486.res,[1-10],5.563888889,10,1,866783,306891,360,167493,12676, [200-400), [0-333333),323.75677,27241.504,507142.7,5033.2417,25841.297,533307.75, false
\rules\program-487.res,[1-10],5.444444444,10,1,67677,33702,378,13246,12620, [200-400), [0-333333),45.019005,2551.6587,59303.934,527.8705,28413.424,87762.375, false
\rules\program-488.res,[1-10],5.411764706,10,1,216644,90064,391,41809,12864, [200-400), [0-333333),107.73344,3916.2676,158976.14,1370.2809,30236.96,189320.84, false
\rules\program-48.res,[1-5],3.115384615,5,1,828389,4849,104,292080,623, [5-200), [0-333333),52.83714,14773.976,4705.9653,5873.9346,5014.4272,9773.2295, false
\rules\program-490.res,[1-10],5.276679842,10,1,314692,116908,253,65211,8284, [200-400), [0-333333),144.21132,7013.4634,196489.14,1935.2607,18292.12,214925.48, false
\rules\program-491.res,[1-10],5.449339207,10,1,1184025,340380,227,226032,7248, [200-400), [0-333333),388.25784,40952.734,474915.6,6284.149,17260.553,492564.4, false
\rules\program-494.res,[1-10],5.531506849,10,1,816760,289822,365,158302,12612, [200-400), [0-333333),314.84857,27071.664,441375.8,4824.4946,26580.314,468270.97, false
\rules\program-495.res,[1-10],5.544715447,10,1,793446,279136,369,149298,12451, [200-400), [0-333333),309.49094,23042.305,409457.84,4522.8926,27414.855,437182.2, false
\rules\program-496.res,[1-10],5.453580902,10,1,13090,7688,377,2707,12354, [200-400), [0-333333),13.928358,2410.941,15407.752,204.11327,29003.838,44425.52, true
\rules\program-497.res,[1-10],5.719211823,10,1,701951,238480,203,130954,7305, [200-400), [0-333333),276.18433,20622.344,373999.25,3961.9492,15960.089,390235.53, false
\rules\program-498.res,[1-10],5.516260163,10,1,69353,32647,246,13396,8441, [200-400), [0-333333),43.90743,2667.9565,53795,539.48425,19212.357,73051.266, false
\rules\program-49.res,[1-5],2.873684211,5,1,332234,3532,95,123090,490, [5-200), [0-333333),38.82579,4965.1006,1796.2891,2496.1914,4731.5767,6566.6914, false
\rules\program-4.res,[1-5],3.019047619,5,1,768312,4333,105,283577,591, [5-200), [0-333333),64.416306,13832.528,4714.1284,5671.5874,5114.9727,9893.518, false
\rules\program-500.res,[1-10],5.620338983,10,1,894901,322959,295,174890,10823, [200-400), [0-333333),354.0004,30181.197,488481.53,5199.0156,22594.352,511429.88, false
\rules\program-50.res,[1-5],3.036649215,5,1,585703,7551,191,174706,1058, [5-200), [0-333333),58.963,10375.341,2512.3965,3461.1028,9062.389,11633.748, false
\rules\program-51.res,[1-5],3.121212121,5,1,1060498,7625,165,336662,991, [5-200), [333333-666666),103.0757,17463.967,5461.6987,6552.843,8292.971,13857.745, false
\rules\program-52.res,[1-5],3.071428571,5,1,1189484,3992,98,463552,556, [5-200), [333333-666666),67.09855,14541.514,8553.851,8700.703,5262.3853,13883.334, false
\rules\program-53.res,[1-5],2.765306122,5,1,807263,3448,98,406171,489, [5-200), [333333-666666),62.476826,13906.406,6662.929,7287.7163,4971.2573,11696.664, false
\rules\program-54.res,[1-5],2.957055215,5,1,1037188,6002,163,361823,862, [5-200), [333333-666666),62.297577,20242.352,5877.951,6819.8306,7466.189,13406.4375, false
\rules\program-55.res,[1-5],2.97382199,5,1,1283490,7651,191,441961,1050, [5-200), [333333-666666),105.55909,26202.64,7556.439,8219.0625,8971.638,16633.637, false
\rules\program-56.res,[1-5],3.555555556,5,1,901482,1653,27,403911,190, [5-200), [333333-666666),81.16983,6817.3223,9135.117,8417.006,1957.1074,11173.395, false
\rules\program-57.res,[1-5],2.952,5,1,1401134,4640,125,574291,671, [5-200), [333333-666666),76.49225,23116.633,10188.522,10676.804,5778.9463,16043.961, false
\rules\program-58.res,[1-5],2.933333333,5,1,340638,691,15,469855,82, [5-200), [333333-666666),39.902813,5040.91,6981.3555,8538.421,1418.4017,8439.66, false
\rules\program-59.res,[1-5],3.05,5,1,987209,2597,60,482572,345, [5-200), [333333-666666),71.2828,11084.772,8545.182,9164.173,3123.8577,11740.322, false
\rules\program-5.res,[1-5],3.151515152,5,1,721760,6826,132,231941,829, [5-200), [0-333333),55.430233,13181.236,3654.8804,4697.0444,6623.769,10334.08, false
\rules\program-601.res,[1-5],3.018828452,5,1,45548,10810,478,12431,2664, [400-600], [0-333333),25.932894,2553.1848,314.22745,389.0945,21511.771,21851.932, false
\rules\program-602.res,[1-5],3.002217295,5,1,1152252,18359,451,329625,2489, [400-600], [0-333333),101.5853,24182.44,4787.9165,6380.438,19751.615,24641.117, false
\rules\program-604.res,[1-5],3.002178649,5,1,709097,18089,459,198481,2523, [400-600], [0-333333),92.31141,13686.104,2766.9675,3804.8052,20660.885,23520.164, false
\rules\program-605.res,[1-5],2.968137255,5,1,65696,10493,408,17919,2167, [400-600], [0-333333),27.987017,2543.9375,397.6835,480.4677,17908.096,18333.766, false
\rules\program-606.res,[1-5],2.970074813,5,1,562281,15759,401,159982,2180, [400-600], [0-333333),59.073357,7551.577,2158.5247,3204.2441,17773.646,19991.244, false
\rules\program-607.res,[1-5],2.995850622,5,1,302684,18510,482,83545,2650, [400-600], [0-333333),43.1105,4103.887,1284.8163,1765.5411,21185.162,22513.09, false
\rules\program-608.res,[1-5],3.016563147,5,1,1054553,19846,483,297363,2697, [400-600], [0-333333),76.23738,19020.44,4233.413,5882.3506,20806.688,25116.338, false
\rules\program-609.res,[1-5],3.014256619,5,1,160527,17062,491,43556,2717, [400-600], [0-333333),41.40084,3017.0955,787.12573,987.6174,22113.387,22941.914, false
\rules\program-60.res,[1-5],3.150537634,5,1,1447415,3503,93,554254,532, [5-200), [333333-666666),84.86122,24751.318,11488.594,10673.183,4507.0215,16080.477, false
\rules\program-611.res,[1-5],3.021786492,5,1,999927,18778,459,281362,2573, [400-600], [0-333333),71.26353,18648.486,4049.5461,5529.4624,19729.727,23850.535, false
\rules\program-612.res,[1-5],3.003913894,5,1,1066423,20394,511,299346,2823, [400-600], [0-333333),94.03853,24684.229,4312.581,5789.547,22991.129,27397.748, false
\rules\program-614.res,[1-5],3.003929273,5,1,155146,17520,509,42394,2817, [400-600], [0-333333),43.298347,2949.0405,770.9927,984.0752,22700.285,23514.576, false
\rules\program-615.res,[1-5],3.017964072,5,1,693412,20281,501,192093,2789, [400-600], [0-333333),85.09271,10504.281,2632.9094,3728.3525,21396.898,24114.9, false
\rules\program-616.res,[1-5],3.053811659,5,1,368126,18385,446,99352,2538, [400-600], [0-333333),57.84751,5961.513,1524.276,2035.1932,20112.004,21694.127, false
\rules\program-619.res,[1-5],3.002096436,5,1,826459,18846,477,231082,2622, [400-600], [0-333333),72.677895,15523.014,3144.6052,4449.4644,20866.732,24084.016, false
\rules\program-61.res,[1-5],3,5,1,1170876,3048,85,530394,455, [5-200), [333333-666666),91.83249,20584.67,10083.548,10120.8545,4180.2935,14355.674, false
\rules\program-620.res,[1-5],3.00407332,5,1,296870,18887,491,81146,2713, [400-600], [0-333333),67.77799,4121.4023,1205.6068,1731.6843,22183.4,23456.785, false
\rules\program-622.res,[1-5],3.035377358,5,1,320967,16939,424,87712,2378, [400-600], [0-333333),67.97453,5036.773,1382.4258,1856.9497,18961.152,20411.553, false
\rules\program-624.res,[1-5],3.008714597,5,1,256116,17152,459,69555,2512, [400-600], [0-333333),56.819164,3646.271,1048.4866,1530.951,20474.459,21579.766, false
\rules\program-625.res,[1-5],3,5,1,420839,19816,504,116487,2776, [400-600], [0-333333),58.865353,6185.3286,1751.6384,2396.7285,22183.898,23994.402, false
\rules\program-628.res,[1-5],2.995670996,5,1,327911,17846,462,90843,2544, [400-600], [0-333333),62.85465,5175.6025,1345.2892,1881.8909,21084.633,22492.777, false
\rules\program-62.res,[1-5],3.106060606,5,1,1616373,8376,198,507148,1142, [5-200), [333333-666666),102.74728,43208.63,9688.081,9890.964,9302.308,19093.137, false
\rules\program-630.res,[1-5],3.008583691,5,1,233698,17554,466,63694,2569, [400-600], [0-333333),53.768257,3417.5442,1010.64594,1429.3844,21211.078,22275.492, false
\rules\program-631.res,[1-5],3.010638298,5,1,882134,18971,470,247040,2607, [400-600], [0-333333),81.40906,17733.592,3446.0044,4891.9653,19914.387,23441.8, false
\rules\program-633.res,[1-5],3,5,1,316815,16108,415,87453,2274, [400-600], [0-333333),55.235718,4872.6895,1372.7288,1869.7076,17842.814,19270.78, false
\rules\program-634.res,[1-5],2.979123173,5,1,211608,17347,479,58472,2612, [400-600], [0-333333),56.351864,3494.4048,1034.4225,1322.0726,20975.559,22066.332, false
\rules\program-637.res,[1-5],2.934883721,5,1,527646,15952,430,150159,2280, [400-600], [0-333333),81.15713,8377.753,2001.1445,3047.0398,19007.992,21090.293, false
\rules\program-63.res,[1-5],3,5,1,316166,616,16,438308,88, [5-200), [333333-666666),36.572914,5238.0654,7137.655,7998.272,1451.2844,8625.512, false
\rules\program-640.res,[1-5],3.013752456,5,1,96879,15007,509,26504,2820, [400-600], [0-333333),34.069813,2629.646,510.51926,688.97943,22392.418,22937.008, false
\rules\program-643.res,[1-5],2.974413646,5,1,1107795,18394,469,319588,2553, [400-600], [0-333333),83.42681,27055.082,4749.775,6112.972,20540.818,25374.02, false
\rules\program-644.res,[1-5],3.042857143,5,1,793646,17255,420,219675,2376, [400-600], [0-333333),73.07144,16812.26,3185.6125,4207.466,18552.309,21810.992, false
\rules\program-646.res,[1-5],3.002169197,5,1,248340,17494,461,68319,2541, [400-600], [0-333333),41.74416,3583.1636,1082.1239,1501.3213,20654.914,21778.781, false
\rules\program-64.res,[1-5],2.91954023,5,1,1017267,6208,174,357831,917, [5-200), [333333-666666),63.436474,20019.268,5741.6533,6827.305,7894.0825,13699.172, false
\rules\program-650.res,[1-5],3.004796163,5,1,581956,17214,417,163566,2323, [400-600], [0-333333),64.63082,10285.823,2176.1062,3235.6719,18701.596,20942.332, false
\rules\program-652.res,[1-5],3.021645022,5,1,1553341,19140,462,447803,2594, [400-600], [333333-666666),150.31587,37319.863,6896.243,8569.498,20133.742,27180.3, false
\rules\program-653.res,[1-5],3.0243309,5,1,1513442,16654,411,435196,2294, [400-600], [333333-666666),128.08421,46802.652,6788.246,8058.915,18281.639,25197.969, false
\rules\program-655.res,[1-5],3.020881671,5,1,2054084,17117,431,600790,2388, [400-600], [333333-666666),137.64243,54095.676,9795.8,11182.65,19553.12,29486.562, false
\rules\program-656.res,[1-5],2.99408284,5,1,1568790,20266,507,450646,2794, [400-600], [333333-666666),116.00466,43461.566,7061.9688,8365.25,23043.7,30221.672, false
\rules\program-657.res,[1-5],2.990846682,5,1,1596067,17805,437,469414,2410, [400-600], [333333-666666),130.85814,41158.61,7334.196,8824.203,19228.355,26693.41, false
\rules\program-658.res,[1-5],2.995604396,5,1,2008143,18169,455,593300,2500, [400-600], [333333-666666),158.72525,55066.902,9646.941,11116.917,20007.008,29812.676, false
\rules\program-659.res,[1-5],2.993865031,5,1,1539767,19342,489,442103,2677, [400-600], [333333-666666),127.17484,36490.07,6509.156,8332.924,24982.652,31618.982, false
\rules\program-65.res,[1-5],2.939849624,5,1,1267838,5191,133,507967,714, [5-200), [333333-666666),95.414215,18702.076,9114.203,9466.769,6229.52,15439.137, false
\rules\program-660.res,[1-5],3.032418953,5,1,2100661,16426,401,621918,2245, [400-600], [333333-666666),143.76546,58486.066,10994.761,11795.886,17978.168,29116.695, false
\rules\program-664.res,[1-5],2.993814433,5,1,1886078,19093,485,549800,2669, [400-600], [333333-666666),136.67667,43920.46,8754.111,10513.024,21314.654,30205.441, false
\rules\program-669.res,[1-5],2.981519507,5,1,2238944,18822,487,663347,2644, [400-600], [333333-666666),138.67383,59856.816,11339.36,12248.755,22264.596,33742.63, false
\rules\program-66.res,[1-5],2.891891892,5,1,644407,1212,37,531078,182, [5-200), [333333-666666),46.249905,7955.5713,8957.474,9451.664,2180.5437,11184.268, false
\rules\program-670.res,[1-5],3.035128806,5,1,1816794,17953,427,532938,2426, [400-600], [333333-666666),137.55745,43698.65,8542.433,9989.301,19127.004,27806.994, false
\rules\program-671.res,[1-5],3.041975309,5,1,1371518,16691,405,394018,2289, [400-600], [333333-666666),130.95267,39700.395,5991.5977,7475.043,18183.861,24306.412, false
\rules\program-672.res,[1-5],3.031400966,5,1,2185855,16748,414,644570,2302, [400-600], [333333-666666),152.12343,66303.08,11649.433,12030.732,18369.098,30170.652, false
\rules\program-673.res,[1-5],3.024509804,5,1,2113530,16515,408,625341,2285, [400-600], [333333-666666),146.9046,55187.87,11421.471,11665.75,18755.326,30323.701, false
\rules\program-675.res,[1-5],3.002475248,5,1,1440664,16100,404,418960,2238, [400-600], [333333-666666),117.98113,41483.797,6561.562,7914.632,17938.13,24617.674, false
\rules\program-676.res,[1-5],3.014522822,5,1,2073237,19215,482,598650,2663, [400-600], [333333-666666),128.5139,48911.945,9776.996,11462.475,21306.4,31211.91, false
\rules\program-677.res,[1-5],2.975257732,5,1,1660685,18674,485,483740,2637, [400-600], [333333-666666),102.42342,36900.535,7783.9204,8878.487,21033.451,28919.795, false
\rules\program-67.res,[1-5],2.88590604,5,1,1399491,5545,149,575226,786, [5-200), [333333-666666),110.744934,21287.459,9991.738,10497.65,6863.192,16965.676, false
\rules\program-680.res,[1-5],2.944038929,5,1,1553162,15569,411,467113,2204, [400-600], [333333-666666),126.08453,35602.598,7271.159,8750.232,18180.256,25577.5, false
\rules\program-681.res,[1-5],2.978313253,5,1,1908329,16330,415,574485,2264, [400-600], [333333-666666),148.69942,51457.8,9565.262,10871.044,18320.258,28034.219, false
\rules\program-682.res,[1-5],2.994129159,5,1,1512618,20220,511,433195,2803, [400-600], [333333-666666),149.15189,38304.066,6372.7373,8044.07,22174.24,28696.129, false
\rules\program-684.res,[1-5],2.995423341,5,1,1411723,17100,437,409607,2393, [400-600], [333333-666666),136.91489,31190.639,6186.1826,7773.3506,19820.23,26143.328, false
\rules\program-685.res,[1-5],2.995698925,5,1,1748817,18710,465,510446,2553, [400-600], [333333-666666),116.19859,39609.27,8355.779,9519.095,20824.781,29296.758, false
\rules\program-688.res,[1-5],3.018442623,5,1,1655380,19720,488,472423,2719, [400-600], [333333-666666),148.76855,44863.215,7332.674,9098.625,21028.32,28509.762, false
\rules\program-689.res,[1-5],2.983739837,5,1,1850650,19158,492,540577,2683, [400-600], [333333-666666),142.2432,58497.34,8442.561,10310.291,20807.656,29392.46, false
