name,arity_profile,avg_arity,max_arity,min_arity,n_components,n_components_d,n_edges,n_edges_d,n_exist_vars,n_facts,n_nodes,n_nodes_d,n_predicates,n_rules,n_shapes,n_spacial_components,n_spacial_components_d,n_special_edges,n_special_edges_d,predicate_profile,rule_profile,t_component,t_graph,t_graph_d,t_parse,t_shapes,t_terminate_graph_avg,t_terminate_graph_d,t_terminate_graph_std,t_vlog,terminates_graph,total_t
\rules\program-364-small.res,[1-5], 3.0542986425339365, 5.0, 1.0, 0, 99, 1133557, 1821590, 299647, 22100000, 675, 9597, 221.0, 600199, 1281, 0, 1, 305320, 292754, [200-400), [333333-666666), 138.35844, 50501.656, 10952.317, 11330.973, 10030.09,NaN, 21120.766,NaN,null, false, 83338.81
\arity\program-90-small.res,[1-5], 2.909090909090909, 5.0, 1.0, 0, 1, 180821, 1078518, 261143, 8800000, 256, 3109, 88.0, 522806, 447, 0, 1, 61343, 184381, [5-200), [333333-666666), 63.164097, 12282.385, 9610.881, 9709.276, 4315.9688,NaN, 13990.014,NaN,null, false,null
\predicate\program-420-small.res,[1-5], 2.9973821989528795, 5.0, 1.0, 0, 185, 2235838, 1467280, 218257, 38200000, 1145, 15547, 382.0, 436825, 2132, 0, 1, 332532, 228803, [200-400), [333333-666666), 114.0019, 34061.055, 6280.9136, 7997.935, 16768.521,NaN, 23163.438,NaN,null, false,null
\predicate\program-235-small.res,[1-5], 2.9274193548387095, 5.0, 1.0, 0, 49, 361329, 1609666, 353436, 12400000, 363, 4820, 124.0, 707753, 671, 0, 1, 120751, 266720, [5-200), [666666-999999), 96.17406, 20036.904, 13404.113, 12619.425, 6151.584,NaN, 19651.871,NaN,null, false,null
\rules\program-428-small.res,[1-5], 3.0182648401826486, 5.0, 1.0, 0, 73, 1137552, 2371695, 402429, 21900000, 661, 8000, 219.0, 804525, 1191, 0, 1, 342198, 387102, [200-400), [666666-999999), 132.67526, 61639.77, 17247.223, 14567.837, 10616.642,NaN, 27996.54,NaN,null, false, 104651.195
\rules\program-90-small.res,[1-5], 3.183673469387755, 5.0, 1.0, 0, 27, 67260, 855505, 189361, 4900000, 156, 2499, 49.0, 378917, 310, 0, 1, 22620, 143336, [5-200), [333333-666666), 60.244015, 9183.395, 6350.3115, 7383.2324, 3384.1143,NaN, 9794.67,NaN,null, false, 26535.277
\predicate\program-332-small.res,[1-5], 2.939814814814815, 5.0, 1.0, 0, 1632, 352390, 161921, 23234, 21600000, 635, 7968, 216.0, 46392, 1155, 0, 1, 38453, 24683, [200-400), [0-333333), 35.52803, 928.21704, 824.6996, 1019.4693, 10783.308,NaN, 11643.535,NaN,null, false,null
\predicate\program-516-small.res,[1-5], 2.935, 5.0, 1.0, 0, 79, 920350, 2399423, 465745, 20000000, 587, 7807, 200.0, 931655, 1071, 0, 1, 291863, 392748, [200-400), [666666-999999), 114.125916, 63376.7, 21582.648, 16512.69, 9521.47,NaN, 31218.242,NaN,null, false,null
\rules\program-748-small.res,[1-5], 2.9730290456431536, 5.0, 1.0, 0, 186, 3468331, 2260995, 337689, 48200000, 1433, 18709, 482.0, 674399, 2617, 0, 1, 513922, 353312, [400-600], [666666-999999), 145.23117, 61258.438, 11678.924, 12383.674, 21518.496,NaN, 33342.652,NaN,null, false, 107662.91
\arity\program-299-small.res,[1-5], 3.036697247706422, 5.0, 1.0, 0, 89, 1161840, 2805871, 499503, 21800000, 662, 9059, 218.0, 998724, 1239, 0, 1, 361654, 456657, [200-400), [666666-999999), 135.97606, 58551.773, 21068.83, 17897.193, 10572.683,NaN, 31777.488,NaN,null, false, 108708.09
\predicate\program-29-small.res,[1-5], 3.116279069767442, 5.0, 1.0, 0, 25, 49578, 367453, 78971, 4300000, 134, 2194, 43.0, 157325, 266, 0, 1, 16748, 60718, [5-200), [0-333333), 34.487877, 2132.3503, 2550.792, 3152.6494, 2736.223,NaN, 5321.503,NaN,null, false,null
\rules\program-123-small.res,[1-5], 3.1176470588235294, 5.0, 1.0, 0, 45, 193680, 1738302, 381453, 8500000, 265, 4164, 85.0, 763278, 507, 0, 1, 65451, 289210, [5-200), [666666-999999), 91.6238, 22702.906, 16335.981, 14157.28, 5081.704,NaN, 21509.309,NaN,null, false, 58626.086
\rules\program-797-small.res,[1-10], 5.538899430740038, 10.0, 1.0, 0, 99467, 1035031, 227595, 21711, 52700000, 2919, 102189, 527.0, 43354, 18220, 0, 1, 80554, 36254, [400-600], [0-333333), 138.3183, 3966.2217, 174566.84, 1410.7279, 38648.83,NaN, 213353.98,NaN,null, false, 218963.98
\rules\program-413-small.res,[1-5], 3.0320855614973263, 5.0, 1.0, 0, 153, 2874634, 3037109, 467539, 37400000, 1134, 15331, 374.0, 935112, 2080, 0, 1, 614459, 486241, [200-400), [666666-999999), 174.95348, 85856.81, 19242.396, 16760.63, 16871.55,NaN, 36288.9,NaN,null, false, 139565.62
\predicate\program-143-small.res,[1-5], 2.9206349206349205, 5.0, 1.0, 0, 25, 93125, 677457, 171721, 6300000, 184, 2384, 63.0, 341975, 333, 0, 1, 31464, 115804, [5-200), [333333-666666), 53.80226, 4964.189, 5769.178, 6474.7485, 3775.7188,NaN, 9598.699,NaN,null, false,null
\predicate\program-330-small.res,[1-5], 3.022875816993464, 5.0, 1.0, 0, 5335, 160685, 60141, 8070, 30600000, 925, 9028, 306.0, 16103, 1689, 0, 1, 14927, 9190, [200-400), [0-333333), 24.59392, 183.91109, 361.92303, 464.68533, 13752.414,NaN, 14138.931,NaN,null, false,null
\arity\program-455-small.res,[1-10], 6.1923076923076925, 10.0, 1.0, 0, 355289, 73305, 1613412, 154165, 2600000, 161, 388492, 26.0, 308809, 1076, 0, 1, 25438, 262225, [5-200), [0-333333), 426.46048, 15118.016, 528739.4, 9935.254, 2933.213,NaN, 532099.0,NaN,null, false, 557466.56
\arity\program-226-small.res,[1-5], 3.0558659217877095, 5.0, 1.0, 0, 166, 2009539, 1285463, 184529, 35800000, 1094, 15080, 358.0, 369193, 2024, 0, 1, 295239, 201160, [200-400), [333333-666666), 131.08423, 32633.967, 5517.475, 7089.1113, 16353.386,NaN, 22001.945,NaN,null, false, 62265.85
\predicate\program-205-small.res,[1-5], 3.5, 5.0, 1.0, 0, 9, 4918, 664482, 491222, 1200000, 42, 715, 12.0, 982331, 83, 0, 1, 1722, 133068, [5-200), [666666-999999), 36.659668, 6748.5522, 21681.072, 19607.174, 1506.9717,NaN, 23224.703,NaN,null, false,null
\predicate\program-700-small.res,[1-10], 5.685483870967742, 10.0, 1.0, 0, 149819, 1613225, 361469, 33017, 49600000, 2820, 154500, 496.0, 65882, 17358, 0, 1, 128916, 57972, [400-600], [0-333333), 194.61403, 3353.3696, 236710.17, 2104.0217, 38576.773,NaN, 275481.56,NaN,null, false,null
\rules\program-39-small.res,[1-5], 2.8641975308641974, 5.0, 1.0, 0, 298, 362465, 241853, 37376, 16200000, 464, 5454, 162.0, 74449, 821, 0, 1, 54341, 37832, [5-200), [0-333333), 32.06282, 4400.8867, 1108.5938, 1575.2815, 7643.3613,NaN, 8784.018,NaN,null, false, 14876.83
\predicate\program-148-small.res,[1-5], 2.838709677419355, 5.0, 1.0, 0, 51, 515922, 1349242, 281291, 15500000, 440, 5385, 155.0, 562255, 785, 0, 1, 162566, 220948, [5-200), [333333-666666), 102.55957, 19693.312, 9945.959, 10236.392, 7024.948,NaN, 17073.467,NaN,null, false,null
\rules\program-98-small.res,[1-5], 2.9166666666666665, 5.0, 1.0, 0, 5, 13548, 323853, 204989, 2400000, 70, 615, 24.0, 410338, 112, 0, 1, 4690, 64285, [5-200), [333333-666666), 40.304817, 5223.022, 6289.886, 7481.4775, 1848.519,NaN, 8178.71,NaN,null, false, 21081.838
\arity\program-775-small.res,[1-10], 5.495283018867925, 10.0, 1.0, 0, 1, 601090, 131627, 12620, 42400000, 2330, 60238, 424.0, 25314, 14278, 0, 1, 46459, 20926, [400-600], [0-333333), 28.31269, 701.4565, 102412.305, 861.9979, 30285.285,NaN, 132725.9,NaN,null, false,null
\rules\program-370-small.res,[1-5], 2.9043478260869566, 5.0, 1.0, 0, 74, 1023202, 1183078, 195606, 23000000, 668, 7759, 230.0, 390138, 1183, 0, 1, 231614, 190736, [200-400), [333333-666666), 72.92986, 29004.201, 6209.4624, 7194.505, 10621.533,NaN, 16903.926,NaN,null, false, 53452.535
\predicate\program-648-small.res,[1-5], 2.9810874704491725, 5.0, 1.0, 0, 3003, 856565, 350905, 48495, 42300000, 1261, 16606, 423.0, 97688, 2336, 0, 1, 85120, 53165, [400-600], [0-333333), 51.65297, 2697.5735, 1409.0253, 1949.5034, 19691.576,NaN, 21152.254,NaN,null, false,null
\predicate\program-132-small.res,[1-5], 3.065040650406504, 5.0, 1.0, 0, 61, 386877, 1375606, 263189, 12300000, 377, 5741, 123.0, 525662, 746, 0, 1, 126755, 223048, [5-200), [333333-666666), 73.766846, 15873.463, 7662.6597, 10091.027, 5716.4873,NaN, 13452.914,NaN,null, false,null
\rules\program-93-small.res,[1-5], 2.960526315789474, 5.0, 1.0, 0, 27, 139541, 926051, 217235, 7600000, 225, 2825, 76.0, 435180, 409, 0, 1, 47216, 156319, [5-200), [333333-666666), 55.284195, 13397.592, 7563.2314, 8105.573, 4058.5352,NaN, 11677.051,NaN,null, false, 33432.145
\arity\program-408-small.res,[1-5], 3.004694835680751, 5.0, 1.0, 0, 178, 3334814, 2811420, 430967, 42600000, 1280, 17446, 426.0, 862493, 2368, 0, 1, 604325, 444298, [400-600], [666666-999999), 155.3673, 87607.16, 16661.686, 15270.199, 18294.338,NaN, 35111.39,NaN,null, false, 138663.98
\rules\program-397-small.res,[1-5], 2.9233870967741935, 5.0, 1.0, 0, 112, 1185866, 1295466, 216575, 24800000, 725, 10118, 248.0, 432968, 1328, 0, 1, 258047, 207398, [200-400), [333333-666666), 101.19915, 21246.193, 5948.4346, 7975.301, 11113.91,NaN, 17163.543,NaN,null, false, 46799.996
\rules\program-429-small.res,[1-5], 3.055776892430279, 5.0, 1.0, 0, 103, 1466060, 2367883, 384115, 25100000, 767, 10375, 251.0, 767191, 1414, 0, 1, 397955, 383126, [200-400), [666666-999999), 135.89532, 59523.004, 15470.618, 13905.183, 12209.874,NaN, 27816.387,NaN,null, false, 101673.54
\rules\program-460-small.res,[1-10], 5.619402985074627, 10.0, 1.0, 0, 96067, 1026079, 248037, 23381, 26800000, 1506, 99473, 268.0, 46395, 9456, 0, 1, 87578, 39999, [200-400), [0-333333), 125.42554, 4878.4956, 167097.75, 1494.7902, 20628.605,NaN, 187851.78,NaN,null, false, 194442.78
\arity\program-32-small.res,[1-5], 3.0925925925925926, 5.0, 1.0, 0, 1, 76850, 331330, 63103, 5400000, 167, 2364, 54.0, 126643, 318, 0, 1, 26025, 54998, [5-200), [0-333333), 25.625656, 2322.461, 1956.3262, 2796.0771, 3273.4976,NaN, 5255.449,NaN,null, false,null
\arity\program-363-small.res,[1-5], 2.9891774891774894, 5.0, 1.0, 0, 263, 2625487, 1447511, 210267, 46200000, 1381, 18328, 462.0, 419813, 2537, 0, 1, 339439, 224660, [400-600], [333333-666666), 95.40371, 30837.256, 6347.6724, 7728.0796, 20531.275,NaN, 26974.352,NaN,null, false, 65945.77
\arity\program-177-small.res,[1-5], 3.032, 5.0, 1.0, 0, 1, 809178, 448712, 64017, 25000000, 758, 10444, 250.0, 127459, 1406, 0, 1, 105901, 69951, [200-400), [0-333333), 37.426422, 6140.5493, 1836.1603, 2694.4045, 11644.138,NaN, 13517.725,NaN,null, false,null
\predicate\program-398-small.res,[1-10], 5.353503184713376, 10.0, 1.0, 0, 43897, 456300, 102701, 10178, 31400000, 1681, 45244, 314.0, 20481, 10229, 0, 1, 35284, 16046, [200-400), [0-333333), 58.777836, 644.766, 83752.51, 695.0914, 22140.99,NaN, 105952.28,NaN,null, false,null
\rules\program-28-small.res,[1-5], 2.9212121212121214, 5.0, 1.0, 0, 60, 548778, 704974, 119571, 16500000, 482, 5918, 165.0, 239341, 873, 0, 1, 131354, 113108, [5-200), [0-333333), 54.86116, 12417.645, 3633.293, 4657.89, 7567.277,NaN, 11255.431,NaN,null, false, 28518.629
\arity\program-203-small.res,[1-5], 2.988888888888889, 5.0, 1.0, 0, 147, 2246267, 1744235, 263578, 36000000, 1076, 14068, 360.0, 527542, 1967, 0, 1, 381972, 274312, [200-400), [333333-666666), 136.54294, 53586.344, 8737.368, 10132.048, 15824.678,NaN, 24698.59,NaN,null, false, 89032.695
\predicate\program-16-small.res,[1-5], 2.926470588235294, 5.0, 1.0, 0, 62, 377453, 499822, 86597, 13600000, 398, 5307, 136.0, 173635, 744, 0, 1, 91847, 79782, [5-200), [0-333333), 48.881832, 4894.692, 2615.0344, 3400.828, 6880.36,NaN, 9544.276,NaN,null, false,null
\arity\program-273-small.res,[1-5], 3.0140845070422535, 5.0, 1.0, 0, 85, 1090284, 2608542, 468752, 21300000, 642, 8645, 213.0, 937980, 1207, 0, 1, 338088, 423412, [200-400), [666666-999999), 127.62623, 61493.0, 19693.215, 17105.955, 10079.828,NaN, 29900.67,NaN,null, false, 108942.63
\arity\program-639-small.res,[1-10], 5.532663316582915, 10.0, 1.0, 0, 182343, 2022041, 477633, 46786, 39800000, 2202, 187935, 398.0, 93311, 14142, 0, 1, 167184, 76083, [200-400), [0-333333), 241.12068, 11115.059, 312697.62, 2891.1548, 29477.604,NaN, 342416.34,NaN,null, false, 356852.12
\rules\program-334-small.res,[1-5], 2.9530516431924885, 5.0, 1.0, 0, 1894, 319587, 142149, 20333, 21300000, 629, 7846, 213.0, 40517, 1138, 0, 1, 34296, 21736, [200-400), [0-333333), 32.51304, 3146.42, 725.88947, 903.3179, 9710.584,NaN, 10468.986,NaN,null, false, 14614.939
\arity\program-199-small.res,[1-5], 2.937777777777778, 5.0, 1.0, 0, 92, 947227, 929868, 149173, 22500000, 661, 8464, 225.0, 298115, 1199, 0, 1, 190898, 147886, [200-400), [0-333333), 76.1055, 16083.677, 4579.38, 5975.4595, 10359.704,NaN, 15015.189,NaN,null, false, 37347.344
\rules\program-670-small.res,[1-5], 3.0351288056206087, 5.0, 1.0, 0, 214, 2826714, 1816794, 266011, 42700000, 1296, 17953, 427.0, 532938, 2426, 0, 1, 414196, 283075, [400-600], [333333-666666), 137.55745, 43698.65, 8542.433, 9989.301, 19127.004,NaN, 27806.994,NaN,null, false, 81983.98
\arity\program-40-small.res,[1-5], 2.9485714285714284, 5.0, 1.0, 0, 70, 642938, 895844, 153935, 17500000, 516, 6741, 175.0, 307506, 954, 0, 1, 161475, 143787, [5-200), [0-333333), 56.269688, 19216.852, 4680.598, 6057.939, 7818.6064,NaN, 12555.475,NaN,null, false, 38087.688
\rules\program-366-small.res,[1-5], 3.0350877192982457, 5.0, 1.0, 0, 148, 2097259, 1631799, 241303, 34200000, 1038, 14206, 342.0, 483527, 1938, 0, 1, 358777, 257194, [200-400), [333333-666666), 105.78054, 46685.055, 7982.337, 8993.047, 15080.778,NaN, 23168.896,NaN,null, false, 79241.1
\arity\program-428-small.res,[1-5], 3.0122549019607843, 5.0, 1.0, 0, 166, 3223740, 3019345, 463423, 40800000, 1229, 16375, 408.0, 925609, 2241, 0, 1, 633646, 480494, [400-600], [666666-999999), 154.02612, 71565.37, 16888.953, 16931.996, 17830.01,NaN, 34872.99,NaN,null, false, 124227.086
\predicate\program-208-small.res,[1-5], 2.7666666666666666, 5.0, 1.0, 0, 11, 75736, 889458, 360716, 6000000, 166, 1417, 60.0, 720794, 267, 0, 1, 25564, 165765, [5-200), [666666-999999), 58.542767, 9596.878, 12952.808, 12668.666, 3462.6077,NaN, 16473.959,NaN,null, false,null
\arity\program-313-small.res,[1-5], 2.997950819672131, 5.0, 1.0, 0, 662, 2024979, 938799, 132221, 48800000, 1463, 19347, 488.0, 264010, 2686, 0, 1, 225298, 143885, [400-600], [0-333333), 89.125374, 20524.9, 4181.743, 5174.315, 21373.084,NaN, 25643.953,NaN,null, false, 51800.91
\predicate\program-231-small.res,[1-5], 3.0208333333333335, 5.0, 1.0, 0, 53, 519769, 2097558, 410707, 14400000, 435, 5533, 144.0, 820029, 784, 0, 1, 174754, 349293, [5-200), [666666-999999), 99.9763, 40342.94, 17086.213, 15382.211, 6961.261,NaN, 24147.451,NaN,null, false,null
\rules\program-15-small.res,[1-5], 2.925, 5.0, 1.0, 0, 31, 138271, 246009, 45072, 8000000, 234, 3118, 80.0, 90230, 432, 0, 1, 38531, 39511, [5-200), [0-333333), 24.094835, 4463.2607, 1384.4791, 1811.4454, 4201.979,NaN, 5610.5527,NaN,null, false, 11981.817
\rules\program-309-small.res,[1-5], 3.05, 5.0, 1.0, 0, 317, 1145349, 622054, 88356, 30000000, 915, 12643, 300.0, 176954, 1718, 0, 1, 146447, 96312, [200-400), [0-333333), 62.117096, 9915.096, 2451.0098, 3414.286, 13851.143,NaN, 16364.27,NaN,null, false, 29953.998
\arity\program-637-small.res,[1-10], 5.45945945945946, 10.0, 1.0, 0, 351851, 3429704, 1158091, 114397, 29600000, 1616, 369304, 296.0, 228086, 9890, 0, 2, 381405, 186370, [200-400), [0-333333), 406.85104, 38697.32, 504156.94, 6499.3403, 21489.264,NaN, 526053.06,NaN,null, false, 571818.6
\arity\program-356-small.res,[1-5], 2.995402298850575, 5.0, 1.0, 0, 178, 2828718, 1814079, 265039, 43500000, 1303, 16933, 435.0, 530082, 2375, 0, 1, 415982, 283884, [400-600], [333333-666666), 130.5769, 58531.938, 8479.366, 10133.463, 19055.74,NaN, 27665.684,NaN,null, false, 97033.31
\predicate\program-81-small.res,[1-10], 5.328767123287672, 10.0, 1.0, 0, 145686, 389761, 586035, 61058, 7300000, 389, 153668, 73.0, 122451, 2380, 0, 1, 111473, 94979, [5-200), [0-333333), 189.00368, 8295.955, 352930.0, 3549.6523, 5758.1646,NaN, 358877.16,NaN,null, false,null
\predicate\program-656-small.res,[1-10], 5.62257495590829, 10.0, 1.0, 0, 190917, 2133398, 476602, 44518, 56700000, 3188, 197028, 567.0, 89698, 19813, 0, 1, 167711, 75732, [400-600], [0-333333), 233.9946, 5985.884, 305477.38, 2844.725, 43832.06,NaN, 349543.44,NaN,null, false,null
\rules\program-85-small.res,[1-5], 3.1, 5.0, 1.0, 0, 17, 42458, 688044, 186316, 4000000, 124, 1679, 40.0, 372457, 228, 0, 1, 14508, 121165, [5-200), [333333-666666), 42.70772, 6213.874, 6383.7017, 7156.534, 2852.6238,NaN, 9279.033,NaN,null, false, 22786.074
\arity\program-641-small.res,[1-10], 5.230088495575221, 10.0, 1.0, 0, 304659, 2471258, 1147232, 117197, 22600000, 1182, 321312, 226.0, 234946, 6888, 0, 1, 347285, 184365, [200-400), [0-333333), 369.00476, 40334.91, 518665.72, 6349.7534, 16229.606,NaN, 535264.3,NaN,null, false, 582471.75
\predicate\program-25-small.res,[1-5], 3.0113636363636362, 5.0, 1.0, 0, 73, 636904, 704961, 111534, 17600000, 530, 7087, 176.0, 223732, 987, 0, 1, 139621, 112511, [5-200), [0-333333), 60.08958, 8739.478, 3439.9158, 4353.279, 8665.977,NaN, 12165.982,NaN,null, false,null
\predicate\program-711-small.res,[1-5], 3.017391304347826, 5.0, 1.0, 0, 320, 2376419, 1221437, 174261, 46000000, 1388, 18866, 460.0, 347698, 2578, 0, 1, 290328, 188891, [400-600], [333333-666666), 97.630424, 23210.166, 4990.5615, 6529.022, 23121.592,NaN, 28209.783,NaN,null, false,null
\rules\program-89-small.res,[1-5], 2.9444444444444446, 5.0, 1.0, 0, 65, 477443, 1185502, 230531, 14400000, 424, 6063, 144.0, 461287, 788, 0, 1, 149343, 193279, [5-200), [333333-666666), 92.45107, 18739.438, 7733.609, 8586.757, 6638.7603,NaN, 14464.82,NaN,null, false, 42047.47
\predicate\program-513-small.res,[1-5], 2.906015037593985, 5.0, 1.0, 0, 97, 1500825, 2559436, 467400, 26600000, 773, 9961, 266.0, 933616, 1428, 0, 1, 413161, 412437, [200-400), [666666-999999), 133.9994, 65993.125, 18460.955, 16470.674, 11868.243,NaN, 30463.2,NaN,null, false,null
\predicate\program-443-small.res,[1-5], 3.067073170731707, 5.0, 1.0, 0, 137, 2204422, 2159368, 324943, 32800000, 1006, 13815, 328.0, 651063, 1873, 0, 1, 446541, 343379, [200-400), [333333-666666), 131.78165, 53176.637, 11850.36, 12203.309, 15423.142,NaN, 27405.283,NaN,null, false,null
\arity\program-134-small.res,[1-5], 3.0904255319148937, 5.0, 1.0, 0, 81, 897623, 2215945, 379362, 18800000, 581, 8074, 188.0, 757286, 1094, 0, 1, 281683, 361541, [5-200), [666666-999999), 107.747925, 49346.258, 16128.567, 14115.364, 9123.243,NaN, 25359.559,NaN,null, false, 89179.94
\arity\program-24-small.res,[1-5], 3.108695652173913, 5.0, 1.0, 0, 83, 724824, 742914, 110920, 18400000, 572, 8152, 184.0, 222172, 1081, 0, 1, 151761, 118483, [5-200), [0-333333), 63.471058, 12073.324, 3389.0146, 4448.362, 8701.261,NaN, 12153.746,NaN,null, false, 28912.049
\arity\program-263-small.res,[1-5], 3.0417910447761196, 5.0, 1.0, 0, 140, 2253193, 2191505, 333821, 33500000, 1019, 13817, 335.0, 669064, 1892, 0, 1, 453413, 348070, [200-400), [666666-999999), 153.61067, 53238.95, 12593.632, 12346.737, 14980.762,NaN, 27728.004,NaN,null, false, 93864.42
\predicate\program-93-small.res,[1-10], 6.0519480519480515, 10.0, 1.0, 0, 117663, 484790, 345913, 29317, 7700000, 466, 122311, 77.0, 58738, 2888, 0, 1, 96601, 56221, [5-200), [0-333333), 149.78284, 5881.0586, 153579.36, 1985.6361, 7075.5635,NaN, 160804.7,NaN,null, false,null
\rules\program-640-small.res,[1-5], 3.013752455795678, 5.0, 1.0, 0, 9222, 265626, 96879, 13209, 50900000, 1534, 15007, 509.0, 26504, 2820, 0, 1, 23841, 14594, [400-600], [0-333333), 34.069813, 2629.646, 510.51926, 688.97943, 22392.418,NaN, 22937.008,NaN,null, false, 26334.863
\arity\program-492-small.res,[1-10], 5.560975609756097, 10.0, 1.0, 0, 1, 947062, 291258, 28468, 16400000, 912, 108173, 164.0, 56790, 5756, 0, 1, 97877, 46728, [5-200), [0-333333), 53.834015, 4954.2153, 169799.36, 1774.8214, 13802.002,NaN, 183655.19,NaN,null, false,null
\arity\program-486-small.res,[1-10], 5.441624365482234, 10.0, 1.0, 0, 192949, 1685010, 629183, 60983, 19700000, 1072, 202936, 197.0, 122241, 6270, 0, 2, 201697, 101126, [5-200), [0-333333), 244.66415, 20089.27, 281507.12, 3537.7126, 14222.965,NaN, 295974.75,NaN,null, false, 320027.9
\predicate\program-543-small.res,[1-5], 2.9753521126760565, 5.0, 1.0, 0, 103, 1715349, 2358594, 396275, 28400000, 845, 10958, 284.0, 791174, 1551, 0, 1, 425849, 377633, [200-400), [666666-999999), 126.60256, 66404.58, 17110.98, 14601.515, 13073.862,NaN, 30311.445,NaN,null, false,null
\rules\program-51-small.res,[1-5], 3.121212121212121, 5.0, 1.0, 0, 81, 660628, 1060498, 168217, 16500000, 515, 7625, 165.0, 336662, 991, 0, 1, 178292, 170688, [5-200), [333333-666666), 103.0757, 17463.967, 5461.6987, 6552.843, 8292.971,NaN, 13857.745,NaN,null, false, 38157.29
\arity\program-282-small.res,[1-5], 2.9294478527607364, 5.0, 1.0, 0, 125, 2159716, 2798174, 478272, 32600000, 955, 12593, 326.0, 956072, 1759, 0, 1, 518812, 447767, [200-400), [666666-999999), 147.23409, 76692.1, 18503.504, 16717.1, 14603.969,NaN, 33254.707,NaN,null, false, 127235.42
\rules\program-199-small.res,[1-10], 5.4035087719298245, 10.0, 1.0, 0, 309213, 1808770, 1150574, 117034, 17100000, 924, 327974, 171.0, 235039, 5505, 0, 1, 324921, 185394, [5-200), [0-333333), 387.23724, 35476.47, 485018.1, 6775.8086, 13185.747,NaN, 498591.1,NaN,null, false, 541332.8
\arity\program-229-small.res,[1-5], 3.010025062656642, 5.0, 1.0, 0, 206, 2286359, 1393676, 203935, 39900000, 1201, 16253, 399.0, 407971, 2221, 0, 1, 320541, 216627, [200-400), [333333-666666), 89.071686, 33515.855, 6294.2104, 7870.358, 19041.508,NaN, 25424.79,NaN,null, false, 67210.06
\rules\program-432-small.res,[1-5], 2.9512987012987013, 5.0, 1.0, 0, 111, 1925124, 2344540, 388261, 30800000, 909, 11605, 308.0, 775923, 1650, 0, 1, 446412, 374875, [200-400), [666666-999999), 143.74928, 57265.246, 15682.22, 14180.25, 14338.558,NaN, 30164.527,NaN,null, false, 102099.49
